ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,6.62,3.13,3.67,3.89,4.59,2.96,3.13,IBA
RF,6.34,3.46,3.35,4.09,3.48,3.92,3.37,IBA
ABC,5.6,2.97,3.32,3.98,4.17,4.54,3.43,IBA
MLP,6.68,2.73,3.56,3.65,4.31,3.62,3.45,IBA
DTREE,5.02,4.01,3.2,4.25,4.62,3.43,3.48,IBA
KNN,5.98,3.14,3.68,3.64,3.98,4.07,3.51,IBA
SGD,5.7,3.42,3.74,3.89,3.88,3.69,3.68,IBA
LRG,6.91,2.61,3.45,3.68,4.11,3.3,3.94,IBA
avarage,6.11,3.18,3.5,3.88,4.14,3.69,3.5,IBA
std,0.65,0.45,0.2,0.22,0.38,0.49,0.24,IBA
