ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.03,3.11,2.99,4.45,5.12,4.03,4.26,F1
SVM,3.26,3.66,3.0,4.57,4.89,4.16,4.46,F1
SGD,2.61,3.76,3.6,4.48,4.63,4.3,4.62,F1
MLP,2.87,3.18,3.1,4.09,5.5,4.63,4.63,F1
RF,3.84,3.64,2.88,3.68,5.12,4.14,4.7,F1
KNN,1.94,4.54,3.34,4.46,5.69,3.03,4.99,F1
ABC,2.65,3.57,3.22,4.1,5.57,3.51,5.39,F1
DTREE,2.79,3.89,2.84,3.93,5.3,3.57,5.69,F1
avarage,3.0,3.67,3.12,4.22,5.23,3.92,4.84,F1
std,0.69,0.45,0.26,0.32,0.36,0.51,0.48,F1
