ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.93,4.1,3.82,4.12,4.75,4.22,4.07,F1
SVM,3.22,3.72,3.05,4.46,5.16,4.2,4.19,F1
RF,3.63,3.29,3.01,3.66,5.3,4.66,4.46,F1
LRG,4.05,3.25,2.92,4.24,5.19,3.89,4.46,F1
MLP,3.25,3.41,2.66,4.3,5.37,4.54,4.47,F1
ABC,2.94,3.82,3.41,4.01,5.73,3.44,4.65,F1
DTREE,2.89,3.42,3.12,3.8,5.98,3.72,5.07,F1
KNN,1.8,4.26,3.28,4.53,5.75,3.15,5.23,F1
avarage,3.09,3.66,3.16,4.14,5.4,3.98,4.57,F1
std,0.65,0.38,0.35,0.31,0.4,0.53,0.4,F1
