ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.29,3.93,2.07,3.14,6.14,3.5,4.93,REC
RF,4.07,3.5,3.57,3.07,4.0,4.64,5.14,REC
LRG,5.0,2.86,3.07,4.29,4.21,3.43,5.14,REC
ABC,2.43,4.5,3.07,3.21,5.0,4.36,5.43,REC
SVM,5.07,2.79,3.43,4.36,3.93,2.71,5.71,REC
SGD,4.57,3.14,3.0,4.86,2.57,4.14,5.71,REC
KNN,3.14,3.86,3.14,3.07,5.57,3.21,6.0,REC
MLP,5.57,3.21,2.14,2.79,4.79,3.07,6.43,REC
avarage,4.27,3.47,2.94,3.6,4.53,3.63,5.56,REC
std,1.05,0.59,0.55,0.77,1.11,0.68,0.5,REC
