ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,4.07,4.36,3.93,3.36,3.0,GEO
ABC,3.71,4.43,3.29,3.07,3.79,5.71,4.0,GEO
SVM,6.57,2.64,3.57,4.0,4.14,2.71,4.36,GEO
RF,6.07,3.57,3.21,3.14,2.86,4.5,4.64,GEO
SGD,6.14,3.14,3.07,4.43,2.0,4.0,5.21,GEO
KNN,5.07,2.86,3.5,3.14,4.43,3.21,5.79,GEO
DTREE,5.29,3.64,3.0,2.93,5.14,2.21,5.79,GEO
MLP,6.5,3.29,2.64,2.71,4.43,2.36,6.07,GEO
avarage,5.73,3.29,3.29,3.47,3.84,3.51,4.86,GEO
std,0.99,0.58,0.43,0.68,0.99,1.19,1.06,GEO
