ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.06,3.21,3.11,4.61,5.22,4.12,3.67,F1
SVM,3.34,3.71,3.17,4.78,5.03,4.28,3.68,F1
SGD,2.68,3.84,3.66,4.67,4.65,4.36,4.15,F1
MLP,2.88,3.22,3.17,4.17,5.57,4.7,4.29,F1
KNN,2.01,4.57,3.43,4.5,5.69,3.12,4.68,F1
DTREE,2.9,3.96,2.9,4.05,5.44,3.61,5.14,F1
ABC,2.75,3.59,3.3,4.18,5.57,3.47,5.15,F1
RF,3.84,3.52,2.84,3.52,5.02,4.07,5.2,F1
avarage,3.06,3.7,3.2,4.31,5.27,3.97,4.49,F1
std,0.66,0.44,0.27,0.41,0.36,0.52,0.64,F1
