ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.03,3.41,3.6,4.01,3.49,4.21,3.25,IBA
ABC,5.77,3.36,3.3,3.65,4.34,4.33,3.26,IBA
DTREE,5.15,3.32,3.7,4.3,4.67,3.52,3.34,IBA
SVM,6.63,3.29,3.45,3.56,4.7,3.03,3.34,IBA
SGD,6.08,3.43,3.65,3.58,4.52,3.25,3.49,IBA
LRG,6.93,2.97,3.47,3.63,4.2,3.29,3.51,IBA
KNN,5.83,2.93,4.02,3.86,3.98,3.82,3.57,IBA
MLP,6.54,3.02,3.3,3.8,4.22,3.54,3.58,IBA
avarage,6.12,3.21,3.56,3.8,4.26,3.62,3.42,IBA
std,0.57,0.21,0.24,0.25,0.4,0.46,0.14,IBA
