ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
DTREE,4.43,4.07,2.5,2.79,5.71,4.21,4.29,F1
LRG,4.93,3.07,2.36,4.71,4.86,3.64,4.43,F1
ABC,2.36,3.64,3.64,3.0,5.43,4.93,5.0,F1
RF,4.14,4.29,3.07,2.14,4.29,4.57,5.5,F1
KNN,3.79,4.14,2.07,4.0,4.43,4.0,5.57,F1
SGD,4.43,3.29,3.36,3.0,4.5,3.21,6.21,F1
MLP,6.14,3.07,2.5,3.07,3.43,3.36,6.43,F1
avarage,4.41,3.66,2.84,3.34,4.62,3.94,5.2,F1
std,1.09,0.48,0.56,0.83,0.72,0.6,0.87,F1
