ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.5,5.0,5.14,3.79,3.14,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
ABC,2.36,3.5,3.79,3.14,5.57,5.21,4.43,F1
DTREE,4.43,3.93,2.36,2.71,5.5,4.14,4.93,F1
SGD,4.71,3.43,3.64,3.14,4.57,3.5,5.0,F1
MLP,6.07,3.14,2.57,3.21,3.57,3.36,6.07,F1
RF,4.07,4.14,3.07,2.07,4.0,4.43,6.21,F1
KNN,3.57,4.0,1.93,3.93,4.36,3.93,6.29,F1
avarage,4.42,3.65,2.88,3.4,4.62,3.99,5.03,F1
std,1.12,0.35,0.65,0.89,0.72,0.61,1.12,F1
