ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.86,3.86,4.5,4.07,3.36,2.71,IBA
SVM,6.57,2.86,4.0,3.64,4.29,3.14,3.5,IBA
RF,5.5,3.64,3.57,3.43,3.14,4.21,4.5,IBA
KNN,4.86,3.29,3.79,2.86,4.64,4.0,4.57,IBA
ABC,3.71,4.36,3.21,2.57,3.86,5.57,4.71,IBA
MLP,6.14,3.43,2.79,3.07,4.5,3.07,5.0,IBA
DTREE,4.86,3.93,2.71,3.21,5.5,2.57,5.21,IBA
SGD,6.29,3.0,3.14,3.57,2.14,4.43,5.43,IBA
avarage,5.57,3.42,3.38,3.36,4.02,3.79,4.46,IBA
std,1.03,0.54,0.49,0.59,1.01,0.96,0.91,IBA
