ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.15,4.03,3.42,4.77,5.27,4.57,3.79,REC
MLP,2.37,3.72,3.16,4.51,5.48,4.88,3.89,REC
LRG,2.49,3.78,3.32,4.6,5.47,4.36,3.98,REC
RF,2.57,3.84,3.3,4.02,5.62,4.53,4.11,REC
DTREE,2.73,3.61,3.16,4.02,6.2,4.04,4.25,REC
SGD,2.51,4.04,3.96,4.13,4.68,4.43,4.25,REC
ABC,2.32,4.13,3.75,4.25,6.0,3.28,4.27,REC
KNN,1.57,4.48,3.49,4.65,5.9,3.43,4.48,REC
avarage,2.34,3.95,3.45,4.37,5.58,4.19,4.13,REC
std,0.36,0.28,0.28,0.3,0.48,0.57,0.23,REC
