ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.14,3.79,4.21,4.0,4.36,1.93,GEO
SVM,5.79,2.86,4.07,4.07,4.07,3.86,3.29,GEO
KNN,4.93,3.64,4.36,3.29,4.43,3.79,3.57,GEO
SGD,6.29,3.07,2.79,3.93,3.79,3.79,4.36,GEO
RF,5.43,3.57,2.93,4.21,3.14,4.14,4.57,GEO
ABC,2.36,3.79,4.79,4.07,3.93,4.07,5.0,GEO
DTREE,4.36,3.71,3.64,2.86,4.43,3.57,5.43,GEO
MLP,6.57,2.29,3.14,3.07,4.29,3.21,5.43,GEO
avarage,5.29,3.26,3.69,3.71,4.01,3.85,4.2,GEO
std,1.42,0.52,0.71,0.55,0.42,0.35,1.21,GEO
