ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,5.98,3.52,3.3,3.7,3.84,4.49,3.17,AUC
LRG,6.78,2.96,3.64,3.61,4.19,3.4,3.42,AUC
SVM,6.51,2.98,3.74,3.63,4.36,3.25,3.53,AUC
MLP,6.43,3.24,3.48,3.8,3.84,3.57,3.65,AUC
ABC,5.81,3.54,3.07,3.29,4.26,4.35,3.68,AUC
DTREE,4.75,3.64,3.3,4.07,4.72,3.8,3.72,AUC
KNN,5.61,3.3,3.45,3.37,4.51,4.0,3.75,AUC
SGD,5.2,3.64,3.48,3.52,4.14,4.12,3.89,AUC
avarage,5.88,3.35,3.43,3.62,4.23,3.88,3.6,AUC
std,0.69,0.28,0.21,0.25,0.3,0.45,0.22,AUC
