ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.66,3.1,3.7,3.76,3.98,3.58,3.22,PRE
MLP,5.57,3.32,3.45,4.14,4.22,3.97,3.34,PRE
SVM,5.62,3.5,3.52,3.45,4.6,3.75,3.57,PRE
SGD,4.74,3.67,3.6,4.16,4.68,3.38,3.78,PRE
KNN,3.87,3.61,3.86,4.22,4.57,3.98,3.88,PRE
ABC,3.99,3.71,3.42,3.79,5.05,4.05,3.99,PRE
DTREE,3.85,3.31,3.45,4.11,5.36,3.76,4.16,PRE
RF,4.16,3.39,3.45,3.89,4.64,4.28,4.2,PRE
avarage,4.81,3.45,3.56,3.94,4.64,3.84,3.77,PRE
std,1.04,0.21,0.16,0.26,0.43,0.29,0.36,PRE
