ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,3.24,4.01,3.23,3.36,3.2,4.02,SPE
DTREE,5.39,3.28,3.81,4.25,3.96,3.28,4.03,SPE
ABC,6.05,3.33,3.34,3.46,3.5,4.22,4.11,SPE
SGD,6.3,3.75,3.55,3.42,3.77,3.07,4.14,SPE
SVM,6.73,3.51,3.49,3.3,3.65,3.09,4.24,SPE
MLP,6.72,3.4,3.68,3.5,3.1,3.06,4.54,SPE
RF,6.28,3.31,3.35,3.85,2.65,3.96,4.6,SPE
KNN,6.49,2.84,3.98,3.11,2.73,4.22,4.63,SPE
avarage,6.36,3.33,3.65,3.51,3.34,3.51,4.29,SPE
std,0.49,0.26,0.26,0.37,0.48,0.53,0.26,SPE
