ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,2.98,4.04,3.14,4.06,5.69,4.43,3.67,REC
DTREE,2.69,4.34,3.09,4.2,5.83,3.99,3.86,REC
ABC,2.18,4.01,3.73,4.63,6.02,3.55,3.88,REC
KNN,1.61,4.8,3.64,4.75,6.01,3.25,3.93,REC
SVM,2.07,3.8,3.28,4.95,5.15,4.34,4.4,REC
MLP,2.16,3.2,3.2,4.36,5.69,4.88,4.52,REC
SGD,2.07,3.86,3.76,4.63,4.72,4.34,4.61,REC
LRG,2.37,3.37,3.23,4.81,5.26,4.21,4.75,REC
avarage,2.27,3.93,3.38,4.55,5.55,4.12,4.2,REC
std,0.42,0.51,0.28,0.31,0.46,0.52,0.41,REC
