ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,3.84,3.52,3.27,3.89,5.38,4.81,3.3,F1
MLP,3.3,3.62,2.84,4.45,5.48,4.84,3.47,F1
SVM,3.29,3.89,3.15,4.48,5.17,4.39,3.64,F1
LRG,4.09,3.46,3.0,4.35,5.28,4.14,3.68,F1
DTREE,3.09,3.56,3.29,4.02,6.09,3.93,4.02,F1
ABC,2.84,3.93,3.51,4.07,5.88,3.52,4.25,F1
KNN,1.83,4.48,3.43,4.73,5.87,3.33,4.33,F1
SGD,2.89,3.97,3.84,3.93,4.73,4.18,4.48,F1
avarage,3.15,3.8,3.29,4.24,5.48,4.14,3.9,F1
std,0.69,0.34,0.31,0.31,0.45,0.55,0.43,F1
