ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.06,3.89,3.21,4.21,4.56,3.43,3.64,IBA
SGD,5.72,3.29,3.66,3.86,3.86,3.61,4.01,IBA
ABC,5.57,2.82,3.25,3.8,3.98,4.43,4.15,IBA
RF,6.28,3.38,3.13,3.89,3.34,3.77,4.2,IBA
KNN,5.97,3.06,3.42,3.47,3.89,3.9,4.3,IBA
MLP,6.68,2.61,3.34,3.52,4.11,3.41,4.32,IBA
SVM,6.58,2.93,3.39,3.63,4.25,2.76,4.46,IBA
LRG,6.9,2.56,3.34,3.57,3.93,3.15,4.56,IBA
avarage,6.09,3.07,3.34,3.75,3.99,3.56,4.2,IBA
std,0.63,0.44,0.16,0.25,0.35,0.5,0.29,IBA
