ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.8,3.16,3.43,3.74,4.28,3.52,4.07,PRE
LRG,6.56,2.75,3.69,3.64,3.66,3.35,4.35,PRE
SGD,4.82,3.55,3.52,3.9,4.15,3.69,4.37,PRE
KNN,3.82,3.87,3.63,3.87,4.41,3.91,4.49,PRE
MLP,5.42,2.91,3.37,3.57,4.29,3.84,4.6,PRE
RF,4.25,3.69,2.83,3.66,4.66,4.11,4.8,PRE
ABC,3.86,3.04,3.37,3.87,4.75,4.3,4.81,PRE
DTREE,3.57,3.72,2.85,4.06,5.09,3.35,5.35,PRE
avarage,4.76,3.34,3.34,3.79,4.41,3.76,4.61,PRE
std,1.08,0.42,0.33,0.16,0.43,0.34,0.39,PRE
