ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.86,3.57,3.3,3.99,4.45,3.93,3.89,IBA
SGD,5.41,3.51,3.42,3.49,4.24,4.01,3.93,IBA
KNN,5.93,3.01,3.45,3.23,4.2,3.92,4.26,IBA
ABC,5.86,3.25,3.02,3.24,3.99,4.36,4.28,IBA
SVM,6.52,2.75,3.57,3.47,4.16,3.16,4.38,IBA
RF,6.07,3.21,3.17,3.45,3.3,4.21,4.59,IBA
LRG,6.93,2.65,3.46,3.34,4.06,2.97,4.6,IBA
MLP,6.58,2.86,3.3,3.52,3.78,3.3,4.66,IBA
avarage,6.02,3.1,3.34,3.47,4.02,3.73,4.32,IBA
std,0.67,0.34,0.18,0.24,0.35,0.52,0.29,IBA
