ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.6,2.94,3.84,3.86,3.92,3.53,3.31,PRE
SVM,5.83,3.26,3.49,3.86,4.43,3.65,3.48,PRE
SGD,4.98,3.69,3.61,4.0,4.33,3.75,3.64,PRE
MLP,5.45,3.04,3.45,3.68,4.44,3.98,3.95,PRE
KNN,3.88,3.91,3.72,3.9,4.57,3.98,4.04,PRE
RF,4.36,3.78,2.84,3.72,4.79,4.21,4.3,PRE
ABC,3.96,3.13,3.41,3.92,4.92,4.36,4.3,PRE
DTREE,3.75,3.78,2.98,4.14,5.23,3.47,4.66,PRE
avarage,4.85,3.44,3.42,3.89,4.58,3.87,3.96,PRE
std,1.04,0.39,0.35,0.15,0.4,0.32,0.46,PRE
