ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,2.37,3.9,3.27,4.69,5.58,5.01,3.18,REC
SVM,2.25,4.15,3.47,4.84,5.41,4.67,3.21,REC
LRG,2.5,3.91,3.42,4.67,5.49,4.41,3.6,REC
KNN,1.58,4.63,3.73,4.9,5.95,3.57,3.63,REC
RF,2.59,3.93,3.48,4.1,5.66,4.61,3.64,REC
ABC,2.35,4.19,3.8,4.33,6.03,3.28,4.02,REC
SGD,2.43,4.15,4.11,4.14,4.73,4.4,4.04,REC
DTREE,2.76,3.66,3.21,3.98,6.25,4.07,4.07,REC
avarage,2.35,4.06,3.56,4.46,5.64,4.25,3.68,REC
std,0.35,0.29,0.3,0.36,0.47,0.58,0.36,REC
