ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.21,3.36,3.57,4.79,4.21,4.14,2.71,F1
SVM,5.21,3.07,3.07,4.79,3.71,4.0,4.14,F1
ABC,2.07,3.93,4.5,4.14,5.07,3.71,4.57,F1
KNN,3.29,4.29,3.57,3.21,4.71,3.64,5.29,F1
RF,5.07,3.43,2.43,4.0,3.71,4.0,5.36,F1
DTREE,3.57,4.0,3.21,2.29,5.29,4.14,5.5,F1
SGD,4.79,3.21,2.29,3.64,4.0,4.29,5.79,F1
MLP,5.86,2.5,2.79,2.71,3.79,4.14,6.21,F1
avarage,4.38,3.47,3.18,3.7,4.31,4.01,4.95,F1
std,1.28,0.58,0.72,0.91,0.63,0.22,1.11,F1
