ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.01,3.34,3.65,4.32,4.96,3.42,3.3,AUC
RF,5.93,3.35,3.32,3.98,3.49,4.06,3.88,AUC
ABC,5.6,3.27,3.02,3.59,4.39,4.23,3.89,AUC
KNN,5.44,3.17,3.83,3.84,3.98,3.65,4.09,AUC
SGD,5.82,3.29,3.71,3.43,4.44,3.15,4.16,AUC
SVM,6.48,3.3,3.41,3.29,4.23,3.05,4.25,AUC
LRG,6.75,2.83,3.38,3.47,3.95,3.24,4.39,AUC
MLP,6.41,3.09,3.07,3.57,4.02,3.39,4.45,AUC
avarage,5.93,3.21,3.42,3.69,4.18,3.52,4.05,AUC
std,0.59,0.18,0.29,0.34,0.43,0.43,0.37,AUC
