ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.57,3.02,3.33,3.85,4.34,3.67,3.21,IBA
SVM,6.63,3.3,3.49,3.57,4.67,3.07,3.28,IBA
SGD,6.08,3.48,3.67,3.57,4.52,3.25,3.42,IBA
LRG,6.93,3.01,3.48,3.62,4.25,3.25,3.45,IBA
KNN,5.83,2.89,3.97,3.87,3.95,3.88,3.62,IBA
RF,6.04,3.37,3.47,3.98,3.39,4.11,3.65,IBA
DTREE,5.11,3.16,3.68,4.29,4.65,3.45,3.66,IBA
ABC,5.75,3.26,3.28,3.53,4.21,4.25,3.71,IBA
avarage,6.12,3.19,3.55,3.78,4.25,3.62,3.5,IBA
std,0.58,0.2,0.22,0.26,0.42,0.43,0.19,IBA
