ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.93,3.36,4.0,4.43,4.36,2.86,3.07,PRE
LRG,5.93,2.93,3.93,4.14,4.14,3.5,3.43,PRE
RF,4.07,3.29,3.57,2.86,3.93,5.36,4.93,PRE
DTREE,4.29,3.57,2.71,2.93,5.71,3.43,5.36,PRE
KNN,3.36,3.86,3.21,3.29,4.64,4.07,5.57,PRE
SGD,5.64,2.93,3.0,4.29,2.21,4.14,5.79,PRE
ABC,3.29,4.0,2.43,3.21,3.93,5.29,5.86,PRE
MLP,5.86,3.21,2.79,2.36,4.5,3.29,6.0,PRE
avarage,4.79,3.39,3.21,3.44,4.18,3.99,5.0,PRE
std,1.17,0.39,0.58,0.76,0.98,0.92,1.13,PRE
