ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,4.07,4.5,4.07,3.5,2.57,GEO
ABC,3.79,4.57,3.43,3.21,3.93,5.86,3.21,GEO
SVM,6.57,2.79,3.86,4.0,4.29,2.93,3.57,GEO
KNN,5.14,2.93,3.93,3.64,4.93,3.57,3.86,GEO
RF,6.0,3.71,3.21,3.14,3.0,4.57,4.36,GEO
MLP,6.5,3.5,2.86,3.0,4.71,2.5,4.93,GEO
DTREE,5.21,3.93,2.86,3.07,5.36,2.36,5.21,GEO
SGD,6.43,2.86,2.86,4.21,2.0,4.07,5.57,GEO
avarage,5.77,3.38,3.38,3.6,4.04,3.67,4.16,GEO
std,0.99,0.66,0.51,0.58,1.09,1.16,1.04,GEO
