ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.89,2.8,3.61,3.85,4.27,3.52,3.06,IBA
MLP,6.66,2.79,3.59,3.71,4.33,3.61,3.3,IBA
SVM,6.63,3.06,3.66,3.8,4.58,2.93,3.35,IBA
KNN,6.0,3.19,3.65,3.64,3.93,4.07,3.52,IBA
DTREE,5.09,3.97,3.23,4.2,4.62,3.38,3.52,IBA
ABC,5.62,2.89,3.38,3.91,4.17,4.49,3.53,IBA
RF,6.33,3.45,3.3,4.02,3.43,3.84,3.63,IBA
SGD,5.66,3.37,3.69,3.86,3.89,3.66,3.88,IBA
avarage,6.11,3.19,3.51,3.87,4.15,3.69,3.47,IBA
std,0.62,0.4,0.18,0.18,0.4,0.47,0.24,IBA
