ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,4.29,4.29,5.64,4.07,3.07,4.57,2.07,SPE
LRG,6.64,3.0,3.86,4.36,4.14,3.64,2.36,SPE
SVM,6.29,2.43,4.07,4.07,4.71,3.29,3.14,SPE
SGD,6.64,3.5,2.71,3.57,4.57,3.21,3.79,SPE
KNN,5.14,3.79,4.14,2.29,4.29,4.5,3.86,SPE
RF,6.07,4.0,2.93,4.79,2.07,4.14,4.0,SPE
DTREE,5.07,4.79,4.29,3.93,3.07,2.79,4.07,SPE
MLP,6.79,3.29,3.5,2.79,3.21,3.93,4.5,SPE
avarage,5.87,3.63,3.89,3.73,3.64,3.76,3.47,SPE
std,0.92,0.75,0.91,0.83,0.92,0.64,0.87,SPE
