ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.91,2.64,3.4,3.65,4.02,3.33,4.05,IBA
SVM,6.59,2.98,3.5,3.68,4.3,2.84,4.11,IBA
SGD,5.62,3.33,3.67,3.79,3.84,3.61,4.15,IBA
ABC,5.53,2.88,3.19,3.68,4.0,4.43,4.3,IBA
MLP,6.64,2.61,3.33,3.46,4.08,3.34,4.55,IBA
DTREE,4.8,3.79,3.02,4.05,4.43,3.25,4.66,IBA
RF,6.27,3.19,3.07,3.78,3.26,3.65,4.79,IBA
KNN,5.97,2.95,3.34,3.43,3.75,3.72,4.85,IBA
avarage,6.04,3.05,3.31,3.69,3.96,3.52,4.43,IBA
std,0.7,0.39,0.22,0.2,0.36,0.46,0.32,IBA
