ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,3.75,3.46,3.16,3.78,5.34,4.72,3.79,F1
KNN,1.82,4.49,3.49,4.72,5.92,3.35,4.2,F1
DTREE,2.98,3.54,3.24,3.98,6.12,3.82,4.32,F1
MLP,3.19,3.44,2.58,4.31,5.42,4.63,4.43,F1
LRG,4.05,3.35,2.84,4.23,5.16,3.9,4.47,F1
SGD,2.84,4.02,3.83,3.94,4.66,4.17,4.52,F1
SVM,3.17,3.68,3.04,4.36,4.98,4.15,4.61,F1
ABC,2.89,3.84,3.36,4.08,5.77,3.39,4.66,F1
avarage,3.09,3.73,3.19,4.18,5.42,4.02,4.38,F1
std,0.67,0.38,0.39,0.3,0.49,0.51,0.28,F1
