ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,2.93,3.21,4.43,4.43,3.5,4.43,REC
SVM,5.21,2.93,3.57,4.5,4.07,2.86,4.86,REC
ABC,2.43,4.5,3.07,3.43,5.14,4.43,5.0,REC
SGD,4.71,3.0,2.86,4.86,2.57,4.29,5.71,REC
DTREE,4.14,3.79,1.93,3.0,5.93,3.36,5.86,REC
RF,3.86,3.36,3.36,2.93,3.93,4.43,6.14,REC
KNN,3.07,3.79,3.14,3.21,5.5,3.14,6.14,REC
MLP,5.5,3.21,2.14,2.79,4.71,3.07,6.57,REC
avarage,4.25,3.44,2.91,3.64,4.54,3.63,5.59,REC
std,1.09,0.55,0.58,0.82,1.05,0.65,0.75,REC
