ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.71,3.86,4.0,3.64,3.43,3.86,IBA
ABC,2.71,3.93,4.71,4.0,3.64,4.14,4.86,IBA
KNN,4.57,3.57,3.86,2.71,4.36,3.57,5.36,IBA
SVM,5.79,2.36,3.79,3.43,3.79,3.43,5.43,IBA
DTREE,3.93,3.93,3.64,2.57,4.5,3.86,5.57,IBA
SGD,5.86,3.0,2.71,3.79,3.71,3.14,5.79,IBA
MLP,6.86,2.0,2.93,2.93,3.93,3.36,6.0,IBA
RF,5.21,2.93,2.86,4.29,2.86,3.79,6.07,IBA
avarage,5.18,3.05,3.54,3.46,3.8,3.59,5.37,IBA
std,1.38,0.71,0.67,0.65,0.5,0.32,0.72,IBA
