ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.55,3.25,2.95,3.56,4.39,4.27,4.04,AUC
DTREE,4.93,3.21,3.42,4.19,4.8,3.27,4.19,AUC
RF,5.89,3.25,3.2,3.89,3.44,4.0,4.33,AUC
LRG,6.77,2.87,3.31,3.51,3.98,3.21,4.34,AUC
SGD,5.8,3.27,3.66,3.34,4.39,3.17,4.36,AUC
SVM,6.47,3.32,3.35,3.25,4.2,2.99,4.42,AUC
KNN,5.42,3.11,3.67,3.76,4.0,3.52,4.52,AUC
MLP,6.38,2.99,3.02,3.58,4.02,3.49,4.52,AUC
avarage,5.9,3.16,3.32,3.64,4.15,3.49,4.34,AUC
std,0.61,0.16,0.26,0.3,0.4,0.44,0.16,AUC
