ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.86,3.43,3.93,3.71,3.93,3.57,GEO
SGD,6.43,3.07,2.93,3.64,3.71,3.64,4.57,GEO
ABC,2.36,3.93,5.0,3.93,3.93,4.21,4.64,GEO
SVM,5.86,2.57,3.79,3.79,3.79,3.57,4.64,GEO
DTREE,4.36,3.71,3.64,2.57,4.43,3.71,5.57,GEO
KNN,4.79,3.29,3.93,2.71,4.0,3.36,5.93,GEO
MLP,6.57,2.21,3.0,2.79,4.0,3.14,6.29,GEO
RF,4.93,3.36,2.79,3.86,2.86,3.71,6.5,GEO
avarage,5.23,3.12,3.56,3.4,3.8,3.66,5.21,GEO
std,1.45,0.57,0.72,0.6,0.45,0.33,1.01,GEO
