ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.57,3.25,4.39,3.57,3.16,4.52,2.52,SPE
RF,6.34,3.81,3.79,4.18,3.03,4.25,2.6,SPE
ABC,6.11,3.68,3.59,3.73,3.78,4.34,2.76,SPE
MLP,6.75,3.73,3.91,3.75,3.5,3.39,2.96,SPE
DTREE,5.46,3.47,3.96,4.46,4.2,3.39,3.07,SPE
LRG,6.93,3.52,4.17,3.34,3.5,3.43,3.11,SPE
SGD,6.32,3.99,3.66,3.54,3.89,3.16,3.43,SPE
SVM,6.77,3.7,3.65,3.37,3.75,3.26,3.5,SPE
avarage,6.41,3.64,3.89,3.74,3.6,3.72,2.99,SPE
std,0.47,0.23,0.28,0.39,0.38,0.55,0.36,SPE
