ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.8,3.66,3.99,3.75,3.3,3.4,3.11,SPE
KNN,6.42,3.26,3.96,3.57,3.05,4.54,3.2,SPE
LRG,6.93,3.37,4.32,3.43,3.08,3.66,3.21,SPE
SVM,6.75,3.68,4.0,3.46,3.8,2.96,3.35,SPE
RF,6.51,3.61,3.63,4.16,2.89,3.79,3.42,SPE
DTREE,5.45,4.02,3.45,4.42,3.93,3.3,3.43,SPE
ABC,6.09,3.21,3.66,3.76,3.29,4.55,3.43,SPE
SGD,6.38,3.79,3.93,3.28,3.51,3.47,3.66,SPE
avarage,6.41,3.58,3.87,3.73,3.35,3.71,3.35,SPE
std,0.47,0.28,0.27,0.39,0.37,0.57,0.17,SPE
