ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,5.94,3.55,3.21,3.66,3.72,4.4,3.52,AUC
KNN,5.68,3.3,3.44,3.43,4.52,4.02,3.6,AUC
SGD,5.23,3.68,3.46,3.65,4.12,4.22,3.64,AUC
SVM,6.49,2.94,3.64,3.57,4.34,3.21,3.8,AUC
LRG,6.76,2.8,3.57,3.57,4.05,3.32,3.93,AUC
MLP,6.43,3.2,3.42,3.76,3.75,3.49,3.95,AUC
ABC,5.73,3.4,3.02,3.22,4.25,4.42,3.96,AUC
DTREE,4.74,3.57,3.26,4.02,4.65,3.8,3.98,AUC
avarage,5.88,3.31,3.38,3.61,4.18,3.86,3.8,AUC
std,0.68,0.31,0.2,0.23,0.34,0.48,0.19,AUC
