ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.64,3.14,3.5,4.93,4.71,3.57,2.5,PRE
SVM,5.86,3.5,4.0,4.14,4.21,3.29,3.0,PRE
ABC,2.79,3.57,4.14,3.5,5.0,5.64,3.36,PRE
RF,4.79,4.14,3.79,2.43,4.29,4.21,4.36,PRE
KNN,3.79,4.14,2.57,3.86,4.43,4.57,4.64,PRE
MLP,6.36,3.36,3.43,3.29,3.14,3.79,4.64,PRE
DTREE,4.71,3.86,2.57,2.86,5.07,3.86,5.07,PRE
SGD,5.43,3.57,3.93,2.36,3.71,3.36,5.64,PRE
avarage,4.92,3.66,3.49,3.42,4.32,4.04,4.15,PRE
std,1.17,0.36,0.62,0.88,0.65,0.78,1.09,PRE
