ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.11,3.86,3.38,4.94,5.17,4.39,4.15,REC
LRG,2.47,3.41,3.38,4.87,5.39,4.32,4.16,REC
ABC,2.14,3.95,3.63,4.51,5.96,3.48,4.34,REC
SGD,2.09,3.91,3.79,4.67,4.78,4.34,4.43,REC
MLP,2.2,3.19,3.3,4.35,5.68,4.85,4.43,REC
DTREE,2.61,4.19,3.01,4.02,5.77,3.87,4.53,REC
RF,2.86,3.84,2.93,3.87,5.6,4.19,4.7,REC
KNN,1.62,4.48,3.42,4.49,5.96,3.07,4.96,REC
avarage,2.26,3.85,3.35,4.47,5.54,4.06,4.46,REC
std,0.38,0.41,0.28,0.38,0.41,0.57,0.27,REC
