ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.32,3.48,3.43,4.14,3.48,3.91,3.25,GEO
LRG,6.91,2.93,3.56,3.7,4.05,3.42,3.44,GEO
ABC,5.69,3.07,3.39,3.87,4.0,4.34,3.65,GEO
KNN,5.99,3.17,3.7,3.62,3.84,3.93,3.75,GEO
SVM,6.67,3.12,3.54,3.73,4.33,2.79,3.82,GEO
SGD,5.67,3.41,3.89,3.66,3.82,3.6,3.95,GEO
DTREE,4.96,3.89,3.1,4.17,4.49,3.34,4.06,GEO
MLP,6.64,2.75,3.55,3.56,4.02,3.39,4.09,GEO
avarage,6.11,3.23,3.52,3.81,4.0,3.59,3.75,GEO
std,0.65,0.36,0.23,0.23,0.31,0.47,0.29,GEO
