ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.62,3.41,3.13,3.67,4.57,4.28,3.32,AUC
LRG,6.82,2.97,3.49,3.65,4.14,3.49,3.44,AUC
RF,5.91,3.38,3.43,4.09,3.56,4.13,3.5,AUC
KNN,5.51,3.28,3.86,3.97,4.08,3.68,3.62,AUC
SGD,5.9,3.44,3.73,3.42,4.55,3.33,3.63,AUC
SVM,6.51,3.39,3.48,3.39,4.35,3.12,3.77,AUC
MLP,6.39,3.14,3.21,3.67,4.14,3.61,3.84,AUC
DTREE,4.89,3.28,3.5,4.23,4.86,3.33,3.92,AUC
avarage,5.94,3.28,3.48,3.76,4.28,3.62,3.63,AUC
std,0.62,0.16,0.24,0.31,0.4,0.4,0.2,AUC
