ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.11,3.95,3.53,4.93,5.4,4.94,3.13,REC
MLP,2.18,4.07,3.43,4.39,5.65,4.85,3.43,REC
KNN,1.67,4.7,3.69,4.7,6.14,3.49,3.61,REC
LRG,2.47,3.93,3.37,4.54,5.51,4.42,3.76,REC
RF,2.59,4.13,3.5,3.62,5.96,4.42,3.78,REC
SGD,2.14,4.17,3.95,4.01,5.06,4.89,3.78,REC
ABC,2.3,4.46,3.72,4.09,6.13,3.37,3.93,REC
DTREE,2.7,3.7,3.61,3.75,5.72,4.36,4.16,REC
avarage,2.27,4.14,3.6,4.25,5.7,4.34,3.7,REC
std,0.32,0.31,0.19,0.46,0.38,0.61,0.31,REC
