ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.36,3.43,4.64,4.07,4.0,3.5,F1
SVM,5.29,2.93,2.93,4.93,3.71,4.0,4.21,F1
SGD,4.93,3.29,2.36,3.86,4.29,4.57,4.71,F1
ABC,2.0,3.79,4.64,4.14,5.0,3.36,5.07,F1
RF,5.21,3.57,2.43,3.93,3.71,3.93,5.21,F1
DTREE,3.57,4.07,3.21,2.29,5.14,4.0,5.71,F1
KNN,3.14,4.14,3.43,2.93,4.71,3.5,6.14,F1
MLP,5.93,2.5,2.79,2.57,3.64,4.14,6.43,F1
avarage,4.38,3.46,3.15,3.66,4.29,3.94,5.12,F1
std,1.33,0.56,0.73,0.97,0.6,0.37,0.98,F1
