ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.0,3.67,3.3,4.05,4.39,3.73,3.86,GEO
SGD,5.49,3.49,3.4,3.35,4.16,4.01,4.09,GEO
KNN,5.98,3.03,3.51,3.21,4.08,3.98,4.2,GEO
RF,6.11,3.25,3.34,3.48,3.24,4.3,4.3,GEO
ABC,5.88,3.21,2.98,3.25,3.84,4.48,4.35,GEO
SVM,6.59,2.77,3.45,3.38,4.05,2.99,4.77,GEO
LRG,6.93,2.63,3.39,3.28,3.98,2.99,4.8,GEO
MLP,6.59,2.85,3.25,3.62,3.54,3.19,4.96,GEO
avarage,6.07,3.11,3.33,3.45,3.91,3.71,4.42,GEO
std,0.63,0.36,0.16,0.27,0.37,0.59,0.39,GEO
