ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.14,3.34,3.45,3.67,3.4,4.4,3.59,IBA
DTREE,4.88,3.62,3.25,3.96,4.41,3.94,3.93,IBA
SGD,5.39,3.49,3.31,3.46,4.27,3.97,4.11,IBA
KNN,5.92,2.97,3.51,3.24,4.19,3.94,4.24,IBA
SVM,6.54,2.74,3.57,3.49,4.29,3.11,4.26,IBA
ABC,5.8,3.27,3.07,3.16,4.0,4.39,4.31,IBA
LRG,6.93,2.66,3.48,3.34,4.09,2.92,4.59,IBA
MLP,6.57,2.85,3.17,3.52,3.8,3.24,4.84,IBA
avarage,6.02,3.12,3.35,3.48,4.06,3.74,4.23,IBA
std,0.67,0.36,0.18,0.25,0.32,0.58,0.38,IBA
