ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,2.98,3.66,3.62,4.35,3.46,3.0,GEO
RF,6.21,3.39,3.57,3.67,3.39,4.39,3.36,GEO
MLP,6.62,3.03,3.7,3.81,3.84,3.47,3.52,GEO
SVM,6.66,2.93,3.74,3.61,4.31,3.21,3.53,GEO
ABC,5.98,3.29,3.12,3.39,4.02,4.57,3.65,GEO
SGD,5.53,3.6,3.58,3.35,4.2,4.08,3.66,GEO
KNN,5.96,3.01,3.66,3.35,4.16,4.1,3.77,GEO
DTREE,4.93,3.66,3.27,3.98,4.46,3.76,3.93,GEO
avarage,6.1,3.24,3.54,3.6,4.09,3.88,3.55,GEO
std,0.66,0.29,0.22,0.23,0.34,0.48,0.28,GEO
