ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,2.93,3.29,4.43,4.14,3.5,4.64,REC
DTREE,4.36,3.93,2.07,3.0,6.29,3.43,4.93,REC
SGD,4.71,3.14,3.29,4.86,2.57,4.21,5.21,REC
RF,3.93,3.29,3.43,3.14,4.07,4.64,5.5,REC
SVM,5.0,2.79,3.43,4.36,3.93,2.71,5.79,REC
ABC,2.43,4.21,3.0,3.14,5.07,4.21,5.93,REC
KNN,3.14,3.86,3.0,3.07,5.43,3.0,6.5,REC
MLP,5.5,3.21,2.14,2.79,4.79,3.07,6.5,REC
avarage,4.27,3.42,2.96,3.6,4.54,3.6,5.62,REC
std,1.05,0.52,0.55,0.81,1.12,0.69,0.68,REC
