ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.0,3.21,4.43,4.43,3.57,4.29,REC
SVM,5.14,2.93,3.57,4.5,4.07,2.86,4.93,REC
ABC,2.43,4.5,3.07,3.21,5.14,4.5,5.14,REC
RF,3.93,3.43,3.36,3.0,3.93,4.5,5.86,REC
SGD,4.71,3.0,2.86,4.71,2.57,4.14,6.0,REC
KNN,3.07,3.86,3.0,3.14,5.64,3.21,6.07,REC
MLP,5.57,3.21,2.14,2.79,4.71,3.07,6.5,REC
DTREE,4.0,3.64,1.93,2.79,5.86,3.21,6.57,REC
avarage,4.24,3.45,2.89,3.57,4.54,3.63,5.67,REC
std,1.09,0.54,0.58,0.83,1.06,0.66,0.81,REC
