ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.14,3.36,3.5,4.79,4.21,4.14,2.86,F1
SVM,5.21,2.93,3.07,4.79,3.71,4.0,4.29,F1
KNN,3.5,4.29,3.86,3.36,4.86,3.79,4.36,F1
ABC,2.0,3.64,4.64,4.0,5.21,3.36,5.14,F1
DTREE,3.57,4.07,3.21,2.36,5.29,4.14,5.36,F1
RF,5.36,3.36,2.29,3.86,3.64,3.86,5.64,F1
SGD,4.79,3.43,2.29,3.79,4.0,4.07,5.64,F1
MLP,6.07,2.5,2.79,2.71,3.79,4.14,6.0,F1
avarage,4.46,3.45,3.21,3.71,4.34,3.94,4.91,F1
std,1.33,0.57,0.8,0.88,0.68,0.27,1.03,F1
