ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,2.61,4.15,3.58,3.75,6.0,4.4,3.51,REC
KNN,1.61,4.65,3.57,4.69,6.21,3.43,3.84,REC
DTREE,2.68,3.74,3.63,3.72,5.79,4.41,4.03,REC
SGD,2.04,4.16,3.78,3.97,4.93,4.99,4.12,REC
SVM,1.99,3.71,3.37,4.77,5.32,4.68,4.16,REC
ABC,2.25,4.42,3.64,4.07,6.16,3.24,4.23,REC
MLP,2.13,3.84,3.21,4.2,5.57,4.68,4.35,REC
LRG,2.39,3.7,3.18,4.33,5.47,4.24,4.69,REC
avarage,2.21,4.05,3.5,4.19,5.68,4.26,4.12,REC
std,0.35,0.36,0.22,0.39,0.44,0.62,0.35,REC
