ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.24,3.89,3.46,4.2,4.09,3.65,3.48,SPE
RF,6.47,3.47,3.5,3.73,3.06,4.15,3.63,SPE
ABC,6.09,3.6,3.15,3.27,3.26,4.48,4.15,SPE
SGD,6.07,3.39,3.77,3.64,3.57,3.3,4.27,SPE
KNN,6.34,3.23,3.73,2.92,2.98,4.32,4.48,SPE
LRG,6.89,2.93,3.93,3.34,3.13,3.07,4.7,SPE
MLP,6.81,3.23,3.8,3.48,2.94,2.98,4.76,SPE
SVM,6.69,2.98,3.66,3.0,3.39,3.1,5.18,SPE
avarage,6.32,3.34,3.63,3.45,3.3,3.63,4.33,SPE
std,0.54,0.32,0.25,0.41,0.38,0.61,0.57,SPE
