ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.26,3.95,3.47,4.2,4.09,3.68,3.35,SPE
SGD,6.1,3.53,3.89,3.77,3.7,3.48,3.52,SPE
MLP,6.84,3.41,4.07,3.72,3.14,3.19,3.63,SPE
RF,6.53,3.43,3.57,3.74,2.92,4.16,3.66,SPE
SVM,6.75,3.27,3.97,3.33,3.66,3.34,3.68,SPE
LRG,6.93,3.06,4.21,3.56,3.33,3.23,3.69,SPE
ABC,6.13,3.65,3.3,3.31,3.3,4.59,3.72,SPE
KNN,6.39,3.32,3.89,3.04,3.14,4.43,3.8,SPE
avarage,6.37,3.45,3.8,3.58,3.41,3.76,3.63,SPE
std,0.54,0.27,0.32,0.36,0.38,0.55,0.14,SPE
