ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.14,3.64,4.07,3.86,4.21,2.5,GEO
SVM,5.79,2.86,4.07,4.07,4.07,3.86,3.29,GEO
KNN,4.86,3.64,4.36,3.29,4.43,3.79,3.64,GEO
RF,5.5,3.57,3.07,4.14,3.07,4.14,4.5,GEO
ABC,2.5,3.86,4.79,4.07,4.0,4.21,4.57,GEO
SGD,6.14,3.0,2.79,3.79,3.71,3.64,4.93,GEO
MLP,6.57,2.36,3.21,3.07,4.29,3.29,5.21,GEO
DTREE,4.36,3.71,3.57,2.64,4.29,3.71,5.71,GEO
avarage,5.29,3.27,3.69,3.64,3.96,3.86,4.29,GEO
std,1.37,0.52,0.68,0.57,0.43,0.32,1.07,GEO
