ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.41,3.34,3.95,3.56,3.08,4.5,3.16,SPE
ABC,6.11,3.2,3.75,3.84,3.34,4.56,3.21,SPE
RF,6.52,3.66,3.63,4.2,2.94,3.8,3.25,SPE
DTREE,5.42,4.07,3.48,4.37,3.95,3.44,3.26,SPE
LRG,6.93,3.22,4.3,3.38,3.08,3.57,3.52,SPE
MLP,6.8,3.55,3.88,3.67,3.21,3.25,3.64,SPE
SGD,6.4,3.73,3.89,3.29,3.47,3.5,3.73,SPE
SVM,6.75,3.57,3.93,3.35,3.71,2.89,3.8,SPE
avarage,6.42,3.54,3.85,3.71,3.35,3.69,3.45,SPE
std,0.48,0.29,0.24,0.4,0.35,0.58,0.26,SPE
