ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.86,3.5,4.0,4.0,4.14,3.43,3.07,PRE
LRG,5.79,2.86,3.36,4.79,4.64,3.29,3.29,PRE
DTREE,4.93,3.86,2.64,3.0,5.36,4.0,4.21,PRE
SGD,5.57,3.86,4.0,2.36,3.71,3.5,5.0,PRE
KNN,3.71,4.29,2.43,3.71,4.21,4.5,5.14,PRE
ABC,2.57,3.29,3.86,3.0,4.79,5.36,5.14,PRE
RF,4.79,4.0,3.57,2.07,4.29,4.0,5.29,PRE
MLP,6.36,3.14,3.29,3.14,3.14,3.57,5.36,PRE
avarage,4.95,3.6,3.39,3.26,4.29,3.96,4.56,PRE
std,1.26,0.48,0.6,0.88,0.67,0.69,0.93,PRE
