ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.86,3.86,4.5,4.07,3.36,2.71,IBA
ABC,4.0,4.64,3.21,2.86,3.86,5.57,3.86,IBA
SGD,6.57,3.14,3.14,3.86,2.14,4.57,4.57,IBA
SVM,6.57,2.57,3.79,3.57,4.07,2.79,4.64,IBA
RF,5.36,3.79,3.43,3.36,2.86,4.29,4.93,IBA
DTREE,4.93,3.64,2.57,3.07,5.5,2.43,5.86,IBA
MLP,6.0,3.14,2.64,2.79,4.21,2.79,6.43,IBA
KNN,4.5,3.0,3.43,2.64,4.29,3.57,6.57,IBA
avarage,5.57,3.35,3.26,3.33,3.88,3.67,4.95,IBA
std,1.03,0.66,0.47,0.63,1.0,1.07,1.31,IBA
