ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,3.0,3.76,3.66,4.45,3.35,2.85,IBA
SVM,6.61,2.88,3.8,3.72,4.47,3.34,3.18,IBA
ABC,5.91,3.4,3.24,3.37,4.27,4.52,3.3,IBA
RF,6.16,3.44,3.51,3.66,3.46,4.43,3.34,IBA
KNN,5.87,3.07,3.66,3.44,4.37,4.11,3.48,IBA
SGD,5.4,3.63,3.43,3.57,4.34,4.09,3.54,IBA
DTREE,4.93,3.61,3.38,4.1,4.51,3.89,3.59,IBA
MLP,6.55,3.11,3.5,3.7,4.02,3.48,3.65,IBA
avarage,6.05,3.27,3.54,3.65,4.24,3.9,3.37,IBA
std,0.66,0.29,0.19,0.22,0.35,0.47,0.26,IBA
