ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,4.21,4.43,4.0,3.36,2.71,GEO
SVM,6.57,2.93,3.86,4.0,4.29,3.0,3.36,GEO
KNN,5.14,2.93,3.71,3.36,4.79,3.57,4.5,GEO
ABC,3.57,4.14,3.29,3.07,3.79,5.57,4.57,GEO
DTREE,5.36,3.93,2.93,3.14,5.71,2.29,4.64,GEO
MLP,6.5,3.57,2.93,3.0,4.86,2.5,4.64,GEO
RF,5.93,3.64,3.21,3.14,2.86,4.5,4.71,GEO
SGD,6.5,3.14,3.0,4.29,2.14,4.0,4.93,GEO
avarage,5.76,3.38,3.39,3.55,4.05,3.6,4.26,GEO
std,1.05,0.51,0.48,0.59,1.14,1.08,0.78,GEO
