ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.86,4.21,4.0,3.71,2.57,SPE
ABC,4.07,4.07,5.5,3.93,2.93,4.57,2.93,SPE
SVM,6.29,2.43,3.93,3.93,4.57,3.29,3.57,SPE
SGD,6.57,3.64,2.71,3.43,4.57,3.5,3.57,SPE
RF,5.93,4.14,3.0,4.79,2.21,4.07,3.86,SPE
MLP,6.71,3.29,3.5,2.79,3.21,3.93,4.57,SPE
KNN,5.14,3.71,3.93,2.07,3.93,4.21,5.0,SPE
DTREE,4.79,4.64,4.07,3.79,2.93,2.64,5.14,SPE
avarage,5.77,3.62,3.81,3.62,3.54,3.74,3.9,SPE
std,0.99,0.7,0.84,0.85,0.85,0.6,0.94,SPE
