ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.07,3.98,3.15,4.27,4.61,3.39,3.54,IBA
RF,6.39,3.46,3.25,3.97,3.41,3.88,3.65,IBA
SGD,5.77,3.33,3.7,3.88,3.97,3.67,3.69,IBA
KNN,5.97,3.11,3.61,3.55,3.95,3.94,3.86,IBA
SVM,6.58,3.0,3.53,3.7,4.38,2.85,3.95,IBA
MLP,6.68,2.67,3.42,3.53,4.2,3.49,4.01,IBA
ABC,5.55,2.79,3.21,3.77,4.06,4.47,4.16,IBA
LRG,6.91,2.58,3.42,3.61,4.05,3.25,4.18,IBA
avarage,6.11,3.11,3.41,3.79,4.08,3.62,3.88,IBA
std,0.63,0.46,0.2,0.25,0.35,0.49,0.24,IBA
