ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.82,3.01,3.53,3.61,4.18,3.44,3.41,AUC
ABC,5.57,3.38,3.14,3.65,4.47,4.27,3.53,AUC
RF,5.86,3.39,3.47,4.09,3.54,4.11,3.55,AUC
KNN,5.42,3.25,3.92,3.94,4.16,3.7,3.61,AUC
MLP,6.42,3.21,3.18,3.73,4.16,3.57,3.73,AUC
SVM,6.52,3.4,3.52,3.4,4.33,3.1,3.74,AUC
SGD,5.87,3.43,3.7,3.42,4.56,3.2,3.81,AUC
DTREE,4.86,3.21,3.5,4.18,4.86,3.32,4.07,AUC
avarage,5.92,3.29,3.49,3.75,4.28,3.59,3.68,AUC
std,0.65,0.14,0.25,0.29,0.38,0.42,0.2,AUC
