ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.64,3.93,3.71,4.07,3.0,GEO
RF,5.43,3.64,3.0,4.43,3.14,4.29,4.07,GEO
ABC,2.57,3.93,4.93,4.07,4.07,4.36,4.07,GEO
SVM,5.86,2.57,3.86,3.79,3.79,3.57,4.57,GEO
DTREE,4.5,4.0,3.79,2.79,4.43,3.71,4.79,GEO
SGD,6.0,3.21,2.79,3.5,3.71,3.5,5.29,GEO
KNN,4.79,3.21,3.93,2.79,4.07,3.36,5.86,GEO
MLP,6.71,2.21,3.0,2.79,4.14,3.14,6.0,GEO
avarage,5.31,3.22,3.62,3.51,3.88,3.75,4.71,GEO
std,1.36,0.63,0.69,0.65,0.39,0.44,1.01,GEO
