ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.61,2.98,3.43,3.93,4.2,4.53,3.3,IBA
SVM,6.63,3.07,3.7,3.81,4.57,2.92,3.3,IBA
LRG,6.89,2.7,3.62,3.81,4.19,3.48,3.31,IBA
KNN,6.02,3.17,3.61,3.69,4.07,4.07,3.36,IBA
RF,6.35,3.5,3.29,4.03,3.5,3.9,3.43,IBA
SGD,5.7,3.43,3.73,3.83,4.0,3.75,3.56,IBA
MLP,6.7,2.72,3.54,3.61,4.24,3.56,3.64,IBA
DTREE,5.0,3.93,3.25,4.17,4.57,3.36,3.71,IBA
avarage,6.11,3.19,3.52,3.86,4.17,3.7,3.45,IBA
std,0.65,0.42,0.18,0.18,0.34,0.49,0.16,IBA
